nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,percentualEmpenhadoSobreOrcadoInicial,percentualEmpenhadoSobreOrcadoAtualizado,percentualLiquidadoSobreOrcadoInicial,percentualLiquidadoSobreOrcadoAtualizado,percentualPagoSobreOrcadoInicial,percentualPagoSobreOrcadoAtualizado,fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,Manutenção da Diretoria de Agricultura,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO",Diretoria de Agricultura,Agricultura,Extensão Rural,1259,Manutenção da Diretoria de Agricultura,TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO,268,33710000000000,TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_b2d8726e-eace-41ed-bcc3-ae55c23b8a08.csv,informacaoPlanejamento_ab16cbc0-dbc4-496c-a57f-eb017bd0dc1c.csv, ,suplementacoes_d2b8ef35-2c76-47e0-b473-665a26f3aae1.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,Manutenção da Diretoria de Agricultura,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO",Diretoria de Agricultura,Agricultura,Extensão Rural,1259,Manutenção da Diretoria de Agricultura,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,267,33500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_4cc0c142-a20b-44fa-a3ed-02590ec7d4c3.csv,informacaoPlanejamento_7fc6d315-f847-47ab-bb45-4ac845113ee9.csv, ,suplementacoes_de677d4f-05d4-4aa3-b52c-522e2f073948.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,Manutenção da Diretoria de Agricultura,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO",Diretoria de Agricultura,Agricultura,Extensão Rural,1259,Manutenção da Diretoria de Agricultura,TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO,270,44710000000000,TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_8321bade-4538-40e1-bf75-5eaa5ae8b727.csv,informacaoPlanejamento_42734a11-edd7-46b8-9e27-6908b03b50aa.csv, ,suplementacoes_20cb3c77-ee76-4277-9d8e-f3e6b4af82fd.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,Manutenção da Diretoria de Agricultura,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO",Diretoria de Agricultura,Agricultura,Extensão Rural,1259,Manutenção da Diretoria de Agricultura,TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO,265,31710000000000,TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_48461aea-2155-4563-a9fe-b49a665194aa.csv,informacaoPlanejamento_0a4be52e-26f7-4b99-8f30-b0fdcd7136cf.csv, ,suplementacoes_ff07d3bd-6696-4072-9380-e9fa09f98e92.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2025,GESTÃO DE QUALIDADE NA EDUCAÇÃO INFANTIL,Convênios com Entidades Educacionais,Garantir espço educativo adequado para a promoção da formação humana; Ampliar o numero de crianças atendidas na Educação Infantil na faixa etária de 4 a 5 anos  na rede Municipal de Educação; Ampliar os espaços fisicos dos CEIMs; Fornecer materiais diversos e outros para a manutenção dos CEIMs; Ampliar a equipe tecnica Pedagogica para atender as especifidades da Ed. Infantil; Fomentar Pojetos Educativos nos CEIMs.,SEC. MUN. DE EDUCAÇÃO,Unidades Escolares,Educação,Educação Infantil,1039,Convênios com Entidades Educacionais,APLICAÇÕES DIRETAS,132,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,100000,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_b29529c8-b15e-4874-b8e1-a1f5b803981c.csv,informacaoPlanejamento_d9237890-cd7b-4bea-95a0-4feacf0c1ca0.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2025,GESTÃO DE QUALIDADE NO ENSINO,Auxílio ao Ensino Médio,"Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Auxilio ao Ensino,Educação,Ensino Médio,1232,Auxílio ao Ensino Médio,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,144,33500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,1000000,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_3b20138f-04db-4bf6-9a9c-81434b6670de.csv,informacaoPlanejamento_55070cd4-ceab-4f28-a5e5-708a12f58362.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,"Pavimentação/Recup/Revitalização/Mobilidade Urbana/Emprestimo FONPLATA, BNDES/BRDE","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Abertura/Pavimentação/Manut. de Vias Públicas,Urbanismo,Infra-Estrutura Urbana,1079,"Pavimentação/Recup/Revitalização/Mobilidade Urbana/Emprestimo FONPLATA, BNDES/BRDE",TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS COM FINS LUCRATIVOS,200,44600000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS COM FINS LUCRATIVOS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,100000,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_80761a27-734a-4a8a-88fb-4467161630b7.csv,informacaoPlanejamento_4d9c9a7d-8764-4c9a-9a9c-2717ed590a00.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2025,GESTÃO DE QUALIDADE NO ENSINO,Creches e Pré-Escolares - Educação Infantil,"Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.",SEC. MUN. DE EDUCAÇÃO,Creches e Pré-Escolares,Educação,Educação Infantil,1031,Creches e Pré-Escolares - Educação Infantil,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL",120,31910000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL",PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,400000,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_65922d82-6776-40cb-82a0-c4d6ff1f9a4f.csv,informacaoPlanejamento_3ef22576-8ae4-4e88-a6f8-095e08540adf.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,Coleta de Materiais em Comunidades,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA",Coleta de Resíduos Sólidos,Gestão Ambiental,Preservação e Conservação Ambiental,1080,Coleta de Materiais em Comunidades,APLICAÇÕES DIRETAS,203,44900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,50000,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_83211990-6142-42ff-90a3-690f571a431b.csv,informacaoPlanejamento_7cc8bfeb-a490-42db-a617-d4208bb81250.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2025,GESTÃO FISCAL E FINANCEIRA,Manut. do Patrimonio,"Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.",SEC. MUN. DA FAZENDA,Gab. Secretaria da Fazenda,Administração,Administração Geral,1025,Manut. do Patrimonio,APLICAÇÕES DIRETAS,69,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,900000,-798497.82,101502.18,101502.18,101502.18,101502.18,101502.18,0.0,101502.18,0.0,101502.18,0.0,0.0,11.28,100.0,11.28,100.0,11.28,100.0,fontesRecursos_765fa834-36eb-42c8-899b-8c51a6e54aaa.csv,informacaoPlanejamento_1d1b721f-09c8-4f68-b464-85fb394b2738.csv,empenhos_21c6a63a-209f-4138-9e36-58af459e5c7c.csv,suplementacoes_4f5d1c16-8f53-40f6-ab42-ccd8ef752967.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2025,GESTÃO FISCAL E FINANCEIRA,Manut. do Patrimonio,"Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.",SEC. MUN. DA FAZENDA,Gab. Secretaria da Fazenda,Administração,Administração Geral,1025,Manut. do Patrimonio,APLICAÇÕES DIRETAS,71,44900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,200000,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_13c0140a-16e4-4a42-95d3-f01399b9016c.csv,informacaoPlanejamento_f8754adc-735c-4c9e-951d-e8416a2164d2.csv, ,suplementacoes_ee144d37-c39d-4d8a-a5c0-5402d732c15c.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,"Manutenção do Conselho de Coordenação Geral, Planejamento e Gestão","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO","Conselho de Coordenação Geral, Planejam. e Gestão",Administração,Administração Geral,1261,"Manutenção do Conselho de Coordenação Geral, Planejamento e Gestão",APLICAÇÕES DIRETAS,277,44900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_ad47017a-1414-49cb-9ade-f7cdcb942e7b.csv,informacaoPlanejamento_387cb6d1-b782-4def-85f0-b1cd5188e1e7.csv, ,suplementacoes_b31e2bfe-417f-45fc-89cb-cebdb5983f45.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,"Manutenção do Conselho de Coordenação Geral, Planejamento e Gestão","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO","Conselho de Coordenação Geral, Planejam. e Gestão",Administração,Administração Geral,1261,"Manutenção do Conselho de Coordenação Geral, Planejamento e Gestão",APLICAÇÕES DIRETAS,276,33900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_806a407f-cd1a-495d-a6b3-2704992276c4.csv,informacaoPlanejamento_326260e4-d61f-486c-8fab-034497945fdc.csv, ,suplementacoes_de1896e0-d00b-4700-b866-285c31546f93.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2025,AVANÇAR CRICIUMA,"Manutenção do Conselho de Coordenação Geral, Planejamento e Gestão","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO","Conselho de Coordenação Geral, Planejam. e Gestão",Administração,Administração Geral,1261,"Manutenção do Conselho de Coordenação Geral, Planejamento e Gestão",APLICAÇÕES DIRETAS,275,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,0,60000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_17399798-25f9-4dca-942e-a74d77e42d03.csv,informacaoPlanejamento_413e710b-6193-4cb9-85e0-621b5f785c7d.csv, ,suplementacoes_ab636eb6-a7c9-484b-af71-12078453ea20.csv
